280,-69
280,-72
280,-73
280,-72
280,-74
280,-73
280,-73
280,-74
280,-70
280,-69
280,-69
280,-73
280,-73
280,-74
280,-70
280,-70
280,-72
280,-74
280,-69
280,-70
280,-69
280,-72
280,-74
280,-74
280,-69
280,-70
280,-69
280,-73
280,-74
280,-74
280,-70
280,-72
280,-72
280,-72
280,-74
280,-69
280,-70
280,-72
280,-74
280,-74
280,-74
280,-74
280,-69
270,-67
270,-76
270,-76
270,-72
270,-75
270,-77
270,-75
270,-75
270,-75
270,-67
270,-76
270,-67
270,-77
270,-77
270,-77
270,-76
270,-68
270,-68
270,-84
270,-75
270,-68
270,-80
270,-81
270,-76
270,-86
270,-75
270,-68
270,-82
270,-76
270,-75
270,-76
270,-68
270,-81
270,-76
270,-75
270,-68
270,-82
270,-83
270,-75
270,-75
270,-81
270,-75
270,-76
270,-76
270,-68
270,-75
270,-76
270,-75
270,-68
270,-85
270,-84
270,-75
270,-76
270,-68
270,-82
270,-76
270,-75
270,-75
270,-68
270,-68
270,-68
270,-68
270,-81
270,-76
270,-76
270,-76
270,-68
270,-81
270,-75
270,-75
270,-68
270,-81
270,-75
270,-75
270,-76
270,-75
270,-76
270,-68
270,-82
270,-76
270,-83
270,-75
270,-68
270,-83
270,-75
270,-75
270,-75
270,-76
270,-76
270,-75
270,-68
270,-68
270,-84
270,-75
270,-68
270,-68
270,-81
270,-76
270,-75
270,-67
270,-75
270,-68
270,-67
270,-68
270,-82
270,-76
270,-68
270,-68
270,-82
270,-83
270,-79
270,-75
270,-68
270,-68
270,-68
270,-75
270,-75
270,-76
270,-68
270,-76
270,-84
270,-82
270,-84
270,-76
270,-76
270,-76
270,-68
270,-84
270,-82
270,-76
270,-68
270,-68
270,-84
270,-76
270,-67
270,-68
270,-76
270,-68
270,-82
270,-83
270,-81
270,-76
270,-68
270,-68
270,-82
270,-76
270,-76
270,-68
270,-68
270,-68
270,-80
270,-76
270,-68
270,-82
270,-83
270,-83
270,-76
270,-68
270,-68
270,-83
260,-76
260,-76
260,-70
260,-77
260,-78
260,-74
260,-74
260,-70
260,-75
260,-73
260,-73
260,-77
260,-77
260,-73
260,-74
260,-78
260,-76
260,-72
260,-72
260,-71
260,-76
260,-72
260,-71
260,-76
260,-73
260,-72
260,-75
260,-75
260,-72
260,-72
260,-71
260,-75
260,-72
260,-71
260,-71
260,-70
260,-76
260,-76
260,-72
260,-72
260,-76
260,-76
260,-72
260,-72
260,-72
260,-72
260,-71
260,-76
260,-72
260,-72
260,-71
260,-76
260,-72
260,-72
260,-72
260,-76
260,-76
260,-76
260,-72
260,-76
260,-72
260,-71
260,-76
260,-76
260,-76
260,-72
260,-72
260,-73
260,-72
260,-72
260,-72
260,-76
260,-72
260,-72
260,-71
260,-72
260,-76
260,-72
260,-72
260,-71
260,-72
260,-72
260,-76
260,-72
260,-72
260,-71
260,-71
260,-71
260,-76
260,-77
260,-72
260,-73
260,-72
260,-71
260,-78
260,-76
260,-73
260,-72
260,-77
260,-76
260,-76
260,-76
260,-76
260,-76
260,-72
260,-71
260,-71
260,-71
260,-72
260,-71
260,-72
260,-71
260,-72
260,-71
260,-72
260,-71
260,-72
260,-76
260,-76
260,-72
260,-73
260,-76
260,-72
260,-72
260,-73
260,-72
260,-77
260,-72
260,-71
260,-70
260,-76
260,-72
260,-72
260,-72
260,-76
260,-72
260,-76
260,-72
260,-72
260,-72
260,-76
260,-72
260,-76
260,-73
260,-72
260,-71
260,-71
260,-76
260,-72
260,-71
260,-76
260,-72
260,-73
260,-72
260,-71
260,-72
260,-71
260,-71
260,-76
260,-76
250,-70
250,-75
250,-74
250,-73
250,-65
250,-70
250,-72
250,-71
250,-76
250,-74
250,-70
250,-71
250,-71
250,-74
250,-76
250,-64
250,-72
250,-72
250,-71
250,-70
250,-70
250,-72
250,-71
250,-71
250,-62
250,-62
250,-63
250,-63
250,-72
250,-70
250,-63
250,-63
250,-63
250,-71
250,-72
250,-70
250,-63
250,-72
250,-70
250,-63
250,-72
250,-72
250,-70
250,-70
250,-63
250,-72
250,-71
250,-72
250,-70
250,-63
250,-63
250,-72
250,-71
250,-72
250,-70
250,-63
250,-72
250,-71
250,-69
250,-64
250,-70
250,-71
250,-70
250,-62
250,-63
250,-72
250,-70
250,-70
250,-70
250,-63
250,-70
250,-70
250,-70
250,-63
250,-72
250,-71
250,-70
250,-71
250,-63
250,-63
250,-70
250,-70
250,-69
250,-63
250,-63
250,-71
250,-70
250,-63
250,-72
250,-63
250,-72
250,-72
250,-70
250,-63
250,-64
250,-71
250,-70
250,-70
250,-63
250,-71
250,-72
250,-70
250,-70
250,-71
250,-71
250,-71
250,-70
250,-70
250,-63
250,-63
250,-72
250,-72
250,-70
250,-63
250,-71
250,-72
250,-72
250,-71
250,-72
250,-69
250,-63
250,-71
250,-71
250,-63
250,-72
250,-72
250,-71
250,-70
250,-63
250,-72
250,-63
250,-72
250,-72
250,-70
250,-63
250,-64
250,-72
250,-70
250,-70
250,-63
250,-63
250,-70
250,-62
250,-63
250,-63
250,-63
250,-72
250,-71
250,-70
250,-63
250,-63
250,-71
250,-70
250,-72
250,-69
250,-64
250,-63
250,-63
250,-70
250,-70
240,-73
240,-73
240,-72
240,-71
240,-71
240,-72
240,-71
240,-72
240,-73
240,-71
240,-73
240,-72
240,-72
240,-75
240,-73
240,-70
240,-75
240,-73
240,-72
240,-70
240,-69
240,-69
240,-72
240,-71
240,-72
240,-69
240,-69
240,-69
240,-68
240,-71
240,-72
240,-73
240,-68
240,-71
240,-71
240,-71
240,-74
240,-74
240,-74
240,-69
240,-73
240,-73
240,-74
240,-73
240,-73
240,-69
240,-69
240,-68
240,-71
240,-71
240,-72
240,-73
240,-73
240,-69
240,-69
240,-72
240,-69
240,-69
240,-72
240,-73
240,-74
240,-69
240,-69
240,-73
240,-74
240,-74
240,-67
240,-68
240,-72
240,-72
240,-72
240,-73
240,-73
240,-75
240,-69
240,-73
240,-73
240,-74
240,-73
240,-69
240,-74
240,-69
240,-69
240,-72
240,-74
240,-74
240,-74
240,-69
240,-73
240,-73
240,-72
240,-74
240,-74
240,-69
240,-69
240,-67
240,-72
240,-73
240,-72
240,-74
240,-73
240,-74
240,-73
240,-74
240,-67
240,-73
240,-73
240,-74
240,-74
240,-68
240,-74
240,-68
240,-72
240,-74
240,-74
240,-69
240,-72
240,-72
240,-74
240,-74
240,-72
240,-73
240,-74
240,-74
240,-74
240,-73
240,-73
240,-74
240,-74
240,-69
240,-69
240,-73
240,-72
240,-73
240,-74
240,-74
240,-69
240,-72
240,-72
240,-73
240,-74
240,-69
240,-69
240,-68
240,-72
240,-73
240,-74
240,-69
240,-69
240,-73
240,-73
240,-73
240,-74
240,-69
240,-73
240,-73
240,-74
240,-74
240,-69
240,-73
230,-72
230,-66
230,-74
230,-71
230,-72
230,-66
230,-66
230,-67
230,-74
230,-74
230,-73
230,-72
230,-68
230,-72
230,-74
230,-75
230,-66
230,-71
230,-72
230,-79
230,-78
230,-66
230,-66
230,-72
230,-76
230,-66
230,-73
230,-72
230,-72
230,-76
230,-76
230,-66
230,-72
230,-76
230,-76
230,-65
230,-66
230,-72
230,-67
230,-72
230,-66
230,-73
230,-76
230,-66
230,-66
230,-66
230,-66
230,-65
230,-73
230,-76
230,-76
230,-75
230,-76
230,-75
230,-65
230,-66
230,-66
230,-72
230,-76
230,-66
230,-65
230,-65
230,-72
230,-72
230,-72
230,-72
230,-72
230,-76
230,-65
