x,y,b1,b2,b3
1,3,-78,-65,-43
1,3,-78,-65,-60
1,3,-82,-65,-60
1,3,-82,-47,-60
1,3,-82,-47,-43
1,3,-82,-51,-43
1,3,-82,-51,-44
1,3,-82,-47,-44
1,3,-82,-47,-56
1,3,-83,-47,-56
1,3,-83,-71,-56
1,3,-83,-71,-68
1,3,-83,-62,-68
1,3,-83,-62,-42
1,3,-83,-62,-59
1,3,-69,-62,-59
1,3,-69,-62,-59
1,3,-69,-62,-68
1,3,-71,-62,-68
1,3,-71,-62,-60
1,3,-56,-62,-60
1,3,-56,-47,-60
1,3,-56,-47,-54
1,3,-55,-47,-54
1,3,-55,-70,-54
1,3,-55,-70,-44
1,3,-61,-70,-44
1,3,-61,-67,-44
1,3,-69,-67,-44
1,3,-69,-59,-44
1,3,-70,-59,-44
1,3,-70,-65,-44
1,3,-70,-65,-60
1,3,-71,-65,-60
1,3,-70,-65,-60
1,3,-70,-52,-60
1,3,-70,-52,-69
1,3,-72,-52,-69
1,3,-72,-55,-69
1,3,-72,-55,-47
1,3,-72,-78,-47
1,3,-72,-78,-50
1,3,-71,-78,-50
1,3,-71,-48,-50
1,3,-71,-48,-57
1,3,-71,-77,-57
1,3,-77,-77,-57
1,3,-77,-77,-48
1,3,-77,-80,-48
1,3,-54,-80,-48
1,3,-54,-65,-48
1,3,-54,-65,-41
1,3,-54,-66,-41
1,3,-69,-66,-41
1,3,-69,-66,-42
1,3,-57,-66,-42
1,3,-57,-75,-42
1,3,-57,-75,-52
1,3,-67,-75,-52
1,3,-67,-62,-52
1,3,-67,-62,-61
1,3,-73,-62,-61
1,3,-73,-48,-61
1,3,-73,-48,-55
1,3,-70,-48,-55
1,3,-70,-56,-55
1,3,-70,-56,-55
1,3,-70,-69,-55
1,3,-70,-69,-44
1,3,-65,-69,-44
1,3,-65,-69,-56
1,3,-65,-65,-56
1,3,-65,-65,-42
1,3,-51,-65,-42
1,3,-51,-53,-42
1,3,-51,-53,-40
1,3,-73,-53,-40
1,3,-73,-53,-46
1,3,-75,-53,-46
1,3,-75,-60,-46
1,3,-75,-60,-60
1,3,-69,-60,-60
1,3,-69,-60,-60
1,3,-69,-60,-46
1,3,-69,-63,-46
1,3,-69,-63,-58
1,3,-64,-63,-58
1,3,-64,-66,-58
1,3,-64,-66,-39
1,3,-64,-66,-44
1,3,-58,-66,-44
1,3,-58,-66,-61
1,3,-58,-71,-61
1,3,-58,-71,-41
1,3,-67,-71,-41
1,3,-67,-72,-41
1,3,-67,-72,-41
1,3,-67,-72,-46
1,3,-67,-67,-46
1,3,-67,-60,-46
1,3,-67,-60,-59
1,3,-67,-47,-59
1,3,-67,-53,-59
1,3,-67,-53,-47
1,3,-67,-69,-47
1,3,-51,-69,-47
1,3,-51,-69,-45
1,3,-51,-71,-45
1,3,-56,-71,-45
1,3,-56,-72,-45
1,3,-54,-72,-45
1,3,-54,-72,-47
1,3,-54,-63,-47
1,3,-54,-63,-52
1,3,-69,-63,-52
1,3,-69,-71,-52
1,3,-67,-71,-52
1,3,-66,-71,-52
1,3,-66,-55,-52
1,3,-66,-55,-52
1,3,-66,-55,-46
1,3,-66,-55,-38
1,3,-66,-57,-38
1,3,-66,-57,-59
1,3,-66,-48,-59
1,3,-66,-48,-59
1,3,-66,-48,-46
1,3,-66,-57,-46
1,3,-51,-57,-46
1,3,-51,-57,-38
1,3,-51,-72,-38
1,3,-61,-72,-38
1,3,-61,-72,-59
1,3,-61,-70,-59
1,3,-54,-70,-59
1,3,-54,-70,-53
1,3,-54,-48,-53
1,3,-67,-48,-53
1,3,-67,-55,-53
1,3,-75,-55,-53
1,3,-75,-55,-38
1,3,-66,-55,-38
1,3,-66,-56,-38
1,3,-66,-56,-52
1,3,-52,-56,-52
1,3,-52,-56,-47
1,3,-75,-56,-47
1,3,-75,-56,-51
1,3,-75,-51,-51
1,3,-75,-51,-41
1,3,-75,-69,-41
1,3,-75,-73,-41
1,3,-71,-73,-41
1,3,-71,-73,-45
1,3,-72,-73,-45
1,3,-72,-73,-54
1,3,-72,-65,-54
1,3,-67,-65,-54
1,3,-66,-65,-54
1,3,-66,-67,-54
1,3,-65,-67,-54
1,3,-65,-67,-40
1,3,-65,-51,-40
1,3,-71,-51,-40
1,3,-71,-51,-55
1,3,-71,-72,-55
1,3,-62,-72,-55
1,3,-62,-54,-55
1,3,-62,-65,-55
1,3,-69,-65,-55
1,3,-69,-65,-45
1,3,-69,-65,-54
1,3,-69,-68,-54
1,3,-63,-68,-54
1,3,-71,-68,-54
1,3,-71,-68,-56
1,3,-71,-63,-56
1,3,-87,-63,-56
1,3,-87,-63,-65
1,3,-87,-60,-65
1,3,-74,-60,-65
1,3,-74,-60,-41
1,3,-74,-64,-41
1,3,-82,-64,-41
1,3,-82,-64,-50
1,3,-82,-62,-50
1,3,-82,-66,-50
1,3,-63,-66,-50
1,3,-63,-66,-40
1,3,-61,-66,-40
1,3,-61,-66,-61
1,3,-61,-63,-61
1,3,-62,-63,-61
1,3,-62,-63,-39
1,3,-73,-63,-39
1,3,-73,-63,-45
1,3,-73,-49,-45
1,3,-73,-49,-54
1,3,-73,-62,-54
1,3,-73,-62,-45
1,3,-73,-62,-45
1,3,-71,-62,-45
1,3,-71,-60,-45
1,3,-71,-60,-59
1,3,-71,-62,-59
1,3,-56,-62,-59
1,3,-56,-62,-41
1,3,-56,-50,-41
1,3,-66,-50,-41
1,3,-66,-50,-45
1,3,-66,-48,-45
1,3,-66,-48,-45
1,3,-66,-48,-43
1,3,-66,-63,-43
1,3,-66,-63,-44
1,3,-66,-44,-44
1,3,-66,-44,-59
1,3,-66,-49,-59
1,3,-51,-49,-59
1,3,-51,-50,-59
1,3,-56,-50,-59
1,3,-56,-50,-59
1,3,-65,-50,-59
1,3,-65,-58,-59
1,3,-72,-58,-59
1,3,-72,-48,-59
1,3,-62,-48,-59
1,3,-62,-48,-41
1,3,-62,-64,-41
1,3,-52,-64,-41
1,3,-52,-64,-59
1,3,-52,-57,-59
1,3,-52,-61,-59
1,3,-72,-61,-59
1,3,-72,-61,-57
1,3,-72,-65,-57
1,3,-54,-65,-57
1,3,-54,-41,-57
1,3,-71,-41,-57
1,3,-71,-41,-44
1,3,-67,-41,-44
1,3,-67,-41,-56
1,3,-67,-41,-46
1,3,-69,-41,-46
1,3,-69,-53,-46
1,3,-69,-53,-58
1,3,-69,-53,-58
1,3,-69,-58,-58
1,3,-69,-58,-60
1,3,-69,-48,-60
1,3,-70,-48,-60
1,3,-70,-48,-56
1,3,-70,-48,-58
1,3,-70,-61,-58
1,3,-56,-61,-58
1,3,-68,-61,-58
1,3,-68,-61,-57
1,3,-68,-67,-57
1,3,-68,-67,-42
1,3,-55,-67,-42
1,3,-55,-57,-42
1,3,-55,-57,-46
1,3,-55,-68,-46
1,3,-69,-68,-46
1,3,-69,-61,-46
1,3,-69,-61,-45
1,3,-77,-61,-45
1,3,-77,-67,-45
1,3,-77,-67,-42
1,3,-77,-57,-42
1,3,-56,-57,-42
1,3,-56,-57,-43
1,3,-56,-68,-43
1,3,-56,-48,-43
1,3,-56,-69,-43
1,3,-89,-69,-43
1,3,-89,-42,-43
1,3,-68,-42,-43
1,3,-68,-42,-59
1,3,-68,-68,-59
1,3,-68,-68,-57
1,3,-68,-68,-45
1,3,-54,-68,-45
1,3,-68,-68,-45
1,3,-68,-57,-45
1,3,-68,-54,-45
1,3,-72,-54,-45
1,3,-72,-54,-45
1,3,-72,-42,-45
1,3,-72,-48,-45
1,3,-72,-48,-45
1,3,-70,-48,-45
1,3,-70,-48,-56
1,3,-69,-48,-56
1,3,-69,-48,-46
1,3,-78,-48,-46
1,3,-78,-66,-46
1,3,-78,-66,-58
1,3,-55,-66,-58
1,3,-55,-48,-58
1,3,-55,-48,-42
1,3,-77,-48,-42
1,3,-77,-52,-42
1,3,-77,-52,-45
1,3,-77,-48,-45
1,3,-77,-48,-57
1,3,-77,-43,-57
1,3,-77,-43,-59
1,3,-66,-43,-59
1,3,-66,-52,-59
1,3,-66,-52,-56
1,3,-57,-52,-56
1,3,-57,-57,-56
1,3,-57,-57,-46
1,3,-77,-57,-46
1,3,-77,-66,-46
1,3,-53,-66,-46
1,3,-53,-61,-46
1,3,-53,-61,-59
1,3,-53,-65,-59
1,3,-53,-65,-56
1,3,-67,-65,-56
1,3,-67,-49,-56
1,3,-70,-49,-56
1,3,-80,-49,-56
1,3,-80,-68,-56
1,3,-80,-68,-45
1,3,-80,-57,-45
1,3,-80,-57,-43
1,3,-80,-54,-43
1,3,-80,-54,-61
1,3,-68,-54,-61
1,3,-68,-54,-56
1,3,-70,-54,-56
1,3,-68,-54,-56
1,3,-68,-57,-56
1,3,-55,-57,-56
1,3,-55,-70,-56
1,3,-55,-70,-58
1,3,-77,-70,-58
1,3,-77,-57,-58
1,3,-77,-57,-59
1,3,-69,-57,-59
1,3,-69,-69,-59
1,3,-69,-69,-58
1,3,-69,-69,-58
1,3,-69,-43,-58
1,3,-69,-43,-59
1,3,-56,-43,-59
1,3,-56,-49,-59
1,3,-56,-49,-57
1,3,-69,-49,-57
1,3,-69,-58,-57
1,3,-56,-58,-57
1,3,-56,-49,-57
1,3,-56,-49,-57
1,3,-56,-42,-57
1,3,-56,-42,-45
1,3,-56,-62,-45
1,3,-56,-62,-43
1,3,-56,-42,-43
1,3,-55,-42,-43
1,3,-55,-61,-43
1,3,-55,-71,-43
1,3,-60,-71,-43
1,3,-60,-46,-43
1,3,-60,-70,-43
1,3,-60,-70,-65
1,3,-57,-70,-65
1,3,-57,-44,-65
1,3,-72,-44,-65
1,3,-72,-49,-65
1,3,-72,-49,-60
1,3,-53,-49,-60
1,3,-58,-49,-60
1,3,-58,-55,-60
1,3,-58,-55,-57
1,3,-58,-57,-57
1,3,-58,-57,-60
1,3,-58,-57,-60
1,3,-58,-57,-44
1,3,-58,-57,-44
1,3,-58,-57,-59
1,3,-74,-57,-59
1,3,-74,-57,-59
1,3,-57,-57,-59
1,3,-57,-57,-45
1,3,-57,-58,-45
1,3,-57,-58,-42
1,3,-57,-58,-42
1,3,-57,-71,-42
1,3,-58,-71,-42
1,3,-58,-42,-42
1,3,-58,-42,-46
1,3,-72,-42,-46
1,3,-72,-42,-41
1,3,-71,-42,-41
1,3,-71,-57,-41
1,3,-71,-57,-57
1,3,-57,-57,-57
1,3,-57,-72,-57
1,3,-57,-72,-54
1,3,-73,-72,-54
1,3,-73,-72,-54
1,3,-73,-47,-54
1,3,-73,-47,-54
1,3,-72,-47,-54
1,3,-72,-47,-56
1,3,-72,-59,-56
1,3,-60,-59,-56
1,3,-60,-59,-45
1,3,-60,-57,-45
1,3,-73,-57,-45
1,3,-73,-59,-45
1,3,-73,-59,-38
1,3,-73,-45,-38
1,3,-71,-45,-38
1,3,-71,-45,-57
1,3,-71,-61,-57
1,3,-63,-61,-57
1,3,-63,-61,-49
1,3,-63,-57,-49
1,3,-71,-57,-49
1,3,-71,-57,-43
1,3,-71,-71,-43
1,3,-71,-71,-57
1,3,-72,-71,-57
1,3,-71,-71,-57
1,3,-71,-57,-57
1,3,-71,-57,-41
1,3,-71,-46,-41
1,3,-71,-46,-57
1,3,-71,-46,-57
1,3,-71,-46,-56
1,3,-70,-46,-56
1,3,-70,-46,-41
1,3,-70,-46,-41
1,3,-71,-46,-41
1,3,-71,-46,-43
1,3,-71,-59,-43
1,3,-71,-59,-56
1,3,-71,-59,-55
1,3,-72,-59,-55
1,3,-72,-67,-55
1,3,-72,-67,-56
1,3,-58,-67,-56
1,3,-58,-53,-56
1,3,-58,-67,-56
1,3,-58,-67,-42
1,3,-52,-67,-42
1,3,-52,-51,-42
1,3,-52,-60,-42
1,3,-52,-60,-41
1,3,-52,-60,-41
1,3,-72,-60,-41
1,3,-72,-61,-41
1,3,-57,-61,-41
1,3,-57,-61,-44
1,3,-57,-67,-44
1,3,-57,-67,-57
1,3,-72,-67,-57
1,3,-72,-74,-57
1,3,-72,-74,-57
1,3,-62,-74,-57
1,3,-62,-74,-58
1,3,-62,-74,-42
1,3,-62,-59,-42
1,3,-62,-59,-58
1,3,-62,-61,-58
1,3,-77,-61,-58
1,3,-57,-61,-58
1,3,-57,-61,-55
1,3,-57,-68,-55
1,3,-72,-68,-55
1,3,-72,-68,-58
1,3,-72,-69,-58
1,3,-72,-69,-58
1,3,-72,-69,-42
1,3,-72,-61,-42
1,3,-74,-61,-42
1,3,-74,-61,-58
1,3,-74,-47,-58
1,3,-74,-47,-46
1,3,-74,-47,-58
1,3,-74,-70,-58
1,3,-58,-70,-58
1,3,-58,-70,-42
1,3,-58,-55,-42
1,3,-58,-56,-42
1,3,-71,-56,-42
1,3,-71,-56,-56
1,3,-71,-70,-56
1,3,-73,-70,-56
1,3,-73,-70,-45
1,3,-73,-70,-44
1,3,-73,-46,-44
1,3,-72,-46,-44
1,3,-72,-67,-44
1,3,-72,-67,-57
1,3,-72,-59,-57
1,3,-72,-59,-43
1,3,-52,-59,-43
1,3,-52,-59,-57
1,3,-52,-58,-57
1,3,-54,-58,-57
1,3,-54,-58,-56
1,3,-53,-58,-56
1,3,-53,-58,-58
1,3,-53,-61,-58
1,3,-55,-61,-58
1,3,-55,-43,-58
1,3,-51,-43,-58
1,3,-51,-43,-59
1,3,-51,-43,-64
1,3,-65,-43,-64
1,3,-65,-59,-64
1,3,-65,-59,-60
1,3,-54,-59,-60
1,3,-54,-59,-57
1,3,-54,-60,-57
1,3,-58,-60,-57
1,3,-58,-60,-63
1,3,-67,-60,-63
1,3,-67,-60,-58
1,3,-67,-60,-58
1,3,-67,-60,-60
1,3,-67,-46,-60
1,3,-67,-46,-52
1,3,-50,-46,-52
1,3,-50,-50,-52
1,3,-58,-50,-52
1,3,-58,-66,-52
1,3,-63,-66,-52
1,3,-65,-66,-52
1,3,-62,-66,-52
1,3,-62,-51,-52
1,3,-65,-51,-52
1,3,-65,-55,-52
1,3,-65,-69,-52
1,3,-65,-69,-67
1,3,-80,-69,-67
1,3,-80,-52,-67
1,3,-68,-52,-67
1,3,-68,-53,-67
1,3,-68,-53,-58
1,3,-68,-65,-58
1,3,-48,-65,-58
1,3,-48,-65,-61
1,3,-49,-65,-61
1,3,-49,-65,-59
1,3,-49,-69,-59
1,3,-67,-69,-59
1,3,-67,-67,-59
1,3,-57,-67,-59
1,3,-57,-63,-59
1,3,-61,-63,-59
1,3,-61,-63,-50
1,3,-56,-63,-50
1,3,-56,-63,-49
1,3,-56,-56,-49
1,3,-64,-56,-49
1,3,-64,-56,-57
1,3,-44,-56,-57
1,3,-46,-56,-57
1,3,-46,-56,-44
1,3,-67,-56,-44
1,3,-67,-50,-44
1,3,-67,-50,-61
1,3,-67,-79,-61
1,3,-38,-79,-61
1,3,-38,-57,-61
1,3,-38,-57,-43
1,3,-53,-57,-43
1,3,-53,-69,-43
1,3,-41,-69,-43
1,3,-41,-66,-43
1,3,-41,-66,-45
1,3,-61,-66,-45
1,3,-41,-66,-45
1,3,-41,-68,-45
1,3,-48,-68,-45
1,3,-48,-68,-72
1,3,-48,-59,-72
1,3,-48,-59,-72
1,3,-48,-59,-52
1,3,-48,-68,-52
1,3,-47,-68,-52
1,3,-47,-68,-73
1,3,-47,-58,-73
1,3,-56,-58,-73
1,3,-56,-58,-47
1,3,-56,-68,-47
1,3,-41,-68,-47
1,3,-40,-68,-47
1,3,-40,-68,-55
1,3,-40,-68,-59
1,3,-39,-68,-59
1,3,-39,-69,-59
1,3,-52,-69,-59
1,3,-52,-69,-55
1,3,-52,-58,-55
1,3,-54,-58,-55
1,3,-54,-58,-45
1,3,-54,-76,-45
1,3,-52,-76,-45
1,3,-52,-76,-72
1,3,-52,-62,-72
1,3,-38,-62,-72
1,3,-38,-62,-65
1,3,-38,-76,-65
1,3,-55,-76,-65
1,3,-55,-76,-39
1,3,-55,-62,-39
1,3,-54,-62,-39
1,3,-54,-62,-62
1,3,-54,-53,-62
1,3,-62,-53,-62
1,3,-62,-66,-62
1,3,-48,-66,-62
1,3,-48,-66,-66
1,3,-47,-66,-66
1,3,-47,-55,-66
1,3,-47,-55,-66
1,3,-47,-53,-66
1,3,-43,-53,-66
1,3,-43,-53,-54
1,3,-43,-68,-54
1,3,-75,-68,-54
1,3,-75,-68,-57
1,3,-75,-53,-57
1,3,-75,-53,-58
1,3,-75,-76,-58
1,3,-75,-71,-58
1,3,-55,-71,-58
1,3,-55,-71,-57
1,3,-47,-71,-57
1,3,-47,-71,-61
1,3,-47,-56,-61
1,3,-47,-56,-61
1,3,-47,-56,-43
1,3,-47,-75,-43
1,3,-60,-75,-43
1,3,-60,-75,-61
1,3,-47,-75,-61
1,3,-47,-75,-57
1,3,-47,-75,-61
1,3,-47,-75,-61
1,3,-61,-75,-61
1,3,-61,-75,-61
1,3,-61,-75,-61
1,3,-61,-75,-57
1,3,-61,-61,-57
1,3,-69,-61,-57
1,3,-69,-61,-47
1,3,-69,-61,-47
1,3,-70,-61,-47
1,3,-70,-61,-47
1,3,-70,-73,-47
1,3,-57,-73,-47
1,3,-57,-73,-48
1,3,-57,-80,-48
1,3,-61,-80,-48
1,3,-61,-80,-59
1,3,-61,-61,-59
1,3,-47,-61,-59
1,3,-47,-61,-61
1,3,-47,-61,-57
1,3,-47,-73,-57
1,3,-47,-65,-57
1,3,-62,-65,-57
1,3,-62,-61,-57
1,3,-71,-61,-57
1,3,-71,-61,-62
1,3,-71,-67,-62
1,3,-49,-67,-62
1,3,-49,-67,-56
1,3,-58,-67,-56
1,3,-58,-67,-58
1,3,-58,-51,-58
1,3,-63,-51,-58
1,3,-63,-75,-58
1,3,-56,-75,-58
1,3,-56,-71,-58
1,3,-59,-71,-58
1,3,-59,-71,-43
1,3,-56,-71,-43
1,3,-56,-71,-58
1,3,-56,-69,-58
1,3,-61,-69,-58
1,3,-61,-69,-56
1,3,-68,-69,-56
1,3,-68,-69,-46
1,3,-68,-69,-61
1,3,-68,-69,-61
1,3,-62,-69,-61
1,3,-62,-69,-45
1,3,-62,-70,-45
1,3,-65,-70,-45
1,3,-65,-70,-59
1,3,-48,-70,-59
1,3,-48,-70,-58
1,3,-48,-55,-58
1,3,-50,-55,-58
1,3,-50,-55,-44
1,3,-50,-76,-44
1,3,-48,-76,-44
1,3,-48,-76,-61
1,3,-48,-57,-61
1,3,-65,-57,-61
1,3,-65,-57,-44
1,3,-65,-55,-44
1,3,-48,-55,-44
1,3,-48,-70,-44
1,3,-64,-70,-44
1,3,-64,-70,-45
1,3,-64,-71,-45
1,3,-47,-71,-45
1,3,-47,-71,-61
1,3,-65,-71,-61
1,3,-65,-71,-43
1,3,-65,-73,-43
1,3,-65,-73,-45
1,3,-65,-66,-45
1,3,-51,-66,-45
1,3,-51,-66,-61
1,3,-51,-72,-61
1,3,-48,-72,-61
1,3,-48,-72,-57
1,3,-48,-64,-57
1,3,-67,-64,-57
1,3,-67,-64,-58
1,3,-49,-64,-58
1,3,-49,-80,-58
1,3,-68,-80,-58
1,3,-49,-80,-58
1,3,-49,-80,-56
1,3,-50,-80,-56
1,3,-50,-80,-56
1,3,-50,-67,-56
1,3,-55,-67,-56
1,3,-55,-67,-42
1,3,-55,-53,-42
1,3,-65,-53,-42
1,3,-65,-53,-42
1,3,-65,-53,-42
1,3,-65,-66,-42
1,3,-65,-66,-64
1,3,-51,-66,-64
1,3,-51,-55,-64
1,3,-67,-55,-64
1,3,-67,-50,-64
1,3,-67,-50,-55
1,3,-67,-71,-55
1,3,-67,-71,-42
1,3,-48,-71,-42
1,3,-48,-64,-42
1,3,-48,-64,-54
1,3,-48,-64,-48
1,3,-48,-64,-58
1,3,-49,-64,-58
1,3,-49,-82,-58
1,3,-49,-82,-60
1,3,-67,-82,-60
1,3,-67,-64,-60
1,3,-67,-64,-58
1,3,-63,-64,-58
1,3,-63,-64,-45
1,3,-63,-74,-45
1,3,-66,-74,-45
1,3,-66,-74,-67
1,3,-66,-70,-67
1,3,-47,-70,-67
1,3,-47,-49,-67
1,3,-65,-49,-67
1,3,-50,-49,-67
1,3,-50,-49,-41
1,3,-50,-66,-41
1,3,-61,-66,-41
1,3,-64,-66,-41
1,3,-64,-71,-41
1,3,-62,-71,-41
1,3,-62,-71,-44
1,3,-62,-71,-61
1,3,-62,-56,-61
1,3,-61,-56,-61
1,3,-61,-56,-61
1,3,-51,-56,-61
1,3,-51,-56,-47
1,3,-51,-58,-47
1,3,-61,-58,-47
1,3,-50,-58,-47
1,3,-50,-58,-47
1,3,-50,-58,-61
1,3,-48,-58,-61
1,3,-48,-58,-61
1,3,-63,-58,-61
1,3,-63,-58,-55
1,3,-65,-58,-55
1,3,-47,-58,-55
1,3,-47,-58,-56
1,3,-51,-58,-56
1,3,-64,-58,-56
1,3,-64,-58,-57
1,3,-64,-58,-56
1,3,-64,-50,-56
1,3,-64,-50,-57
1,3,-64,-84,-57
1,3,-62,-84,-57
1,3,-62,-84,-76
1,3,-62,-74,-76
1,3,-65,-74,-76
1,3,-65,-74,-56
1,3,-65,-78,-56
1,3,-61,-78,-56
1,3,-49,-78,-56
1,3,-49,-78,-75
1,3,-49,-68,-75
1,3,-61,-68,-75
1,3,-61,-49,-75
1,3,-52,-49,-75
1,3,-52,-49,-70
1,3,-52,-72,-70
1,3,-60,-72,-70
1,3,-60,-63,-70
1,3,-67,-63,-70
1,3,-67,-69,-70
1,3,-61,-69,-70
1,3,-61,-63,-70
1,3,-67,-63,-70
1,3,-67,-63,-57
1,3,-67,-86,-57
1,3,-47,-86,-57
1,3,-47,-86,-44
1,3,-47,-70,-44
1,3,-65,-70,-44
1,3,-65,-70,-44
1,3,-65,-72,-44
1,3,-60,-72,-44
1,3,-60,-72,-44
1,3,-60,-50,-44
1,3,-60,-50,-57
1,3,-60,-81,-57
1,3,-60,-81,-57
1,3,-60,-64,-57
1,3,-67,-64,-57
1,3,-67,-91,-57
1,3,-67,-91,-44
1,3,-61,-91,-44
1,3,-61,-50,-44
1,3,-61,-50,-51
1,3,-70,-50,-51
1,3,-70,-84,-51
1,3,-60,-84,-51
1,3,-70,-84,-51
1,3,-55,-84,-51
1,3,-55,-84,-43
1,3,-47,-84,-43
1,3,-47,-80,-43
1,3,-56,-80,-43
1,3,-56,-50,-43
1,3,-56,-50,-56
1,3,-67,-50,-56
1,3,-67,-91,-56
1,3,-67,-91,-66
1,3,-67,-91,-44
1,3,-60,-91,-44
1,3,-60,-67,-44
1,3,-60,-67,-66
1,3,-66,-67,-66
1,3,-66,-50,-66
1,3,-66,-50,-60
1,3,-66,-75,-60
1,3,-66,-75,-52
1,3,-65,-75,-52
1,3,-60,-75,-52
1,3,-60,-75,-67
1,3,-60,-75,-45
1,3,-60,-75,-45
1,3,-60,-64,-45
1,3,-60,-64,-55
1,3,-63,-64,-55
1,3,-63,-69,-55
1,3,-63,-69,-54
1,3,-47,-69,-54
1,3,-47,-63,-54
1,3,-47,-63,-43
1,3,-67,-63,-43
1,3,-67,-84,-43
1,3,-67,-84,-59
1,3,-47,-84,-59
1,3,-47,-64,-59
1,3,-47,-64,-52
1,3,-52,-64,-52
1,3,-52,-64,-45
1,3,-52,-64,-67
1,3,-61,-64,-67
1,3,-61,-73,-67
1,3,-61,-73,-59
1,3,-61,-73,-59
1,3,-61,-49,-59
1,3,-61,-49,-52
1,3,-66,-49,-52
1,3,-47,-49,-52
1,3,-47,-65,-52
1,3,-47,-65,-53
1,3,-47,-72,-53
1,3,-47,-72,-59
1,3,-49,-72,-59
1,3,-49,-65,-59
1,3,-49,-65,-68
1,3,-49,-55,-68
1,3,-49,-55,-61
1,3,-49,-51,-61
1,3,-49,-51,-71
1,3,-68,-51,-71
1,3,-68,-56,-71
1,3,-68,-56,-55
1,3,-51,-56,-55
1,3,-51,-69,-55
1,3,-51,-69,-56
1,3,-52,-69,-56
1,3,-52,-69,-62
1,3,-62,-69,-62
1,3,-62,-64,-62
1,3,-62,-69,-62
1,3,-62,-69,-64
1,3,-69,-69,-64
1,3,-69,-59,-64
1,3,-51,-59,-64
1,3,-51,-64,-64
1,3,-51,-64,-50
1,3,-51,-79,-50
1,3,-51,-65,-50
1,3,-51,-65,-65
1,3,-51,-54,-65
1,3,-51,-54,-50
1,3,-63,-54,-50
1,3,-63,-75,-50
1,3,-63,-75,-41
1,3,-63,-65,-41
1,3,-63,-65,-49
1,3,-49,-65,-49
1,3,-49,-73,-49
1,3,-49,-73,-51
1,3,-49,-69,-51
1,3,-49,-69,-48
1,3,-51,-69,-48
1,3,-51,-70,-48
1,3,-51,-70,-55
1,3,-63,-70,-55
1,3,-63,-56,-55
1,3,-63,-56,-61
1,3,-63,-56,-53
1,3,-63,-67,-53
1,3,-63,-67,-55
1,3,-51,-67,-55
1,3,-51,-68,-55
1,3,-66,-68,-55
1,3,-66,-70,-55
1,3,-66,-70,-42
1,3,-63,-70,-42
1,3,-63,-67,-42
1,3,-63,-67,-52
1,3,-63,-72,-52
1,3,-63,-72,-42
1,3,-63,-72,-42
1,3,-63,-52,-42
1,3,-63,-52,-68
1,3,-52,-52,-68
1,3,-52,-71,-68
1,3,-52,-71,-60
1,3,-52,-54,-60
1,3,-52,-54,-69
1,3,-52,-56,-69
1,3,-67,-56,-69
1,3,-67,-56,-69
1,3,-67,-56,-60
1,3,-48,-56,-60
1,3,-48,-68,-60
1,3,-48,-68,-52
1,3,-66,-68,-52
1,3,-66,-70,-52
1,3,-66,-70,-59
1,3,-62,-70,-59
1,3,-62,-67,-59
1,3,-68,-67,-59
1,3,-68,-51,-59
1,3,-68,-52,-59
1,3,-68,-52,-55
1,3,-53,-52,-55
1,3,-64,-52,-55
1,3,-64,-66,-55
1,3,-64,-66,-65
1,3,-53,-66,-65
1,3,-53,-66,-65
1,3,-53,-66,-42
1,3,-47,-66,-42
1,3,-64,-66,-42
1,3,-64,-67,-42
1,3,-64,-67,-65
1,3,-53,-67,-65
1,3,-53,-67,-65
1,3,-53,-67,-61
1,3,-48,-67,-61
1,3,-48,-67,-54
1,3,-49,-67,-54
1,3,-49,-56,-54
1,3,-49,-56,-51
1,3,-49,-66,-51
1,3,-49,-66,-61
1,3,-63,-66,-61
1,3,-63,-52,-61
1,3,-63,-52,-50
1,3,-63,-67,-50
1,3,-48,-67,-50
1,3,-48,-67,-50
1,3,-48,-67,-40
1,3,-64,-67,-40
1,3,-64,-52,-40
1,3,-66,-52,-40
1,3,-66,-87,-40
1,3,-66,-87,-53
1,3,-61,-87,-53
1,3,-61,-52,-53
1,3,-66,-52,-53
1,3,-66,-52,-53
1,3,-66,-52,-54
1,3,-61,-52,-54
1,3,-61,-71,-54
1,3,-49,-71,-54
1,3,-49,-52,-54
1,3,-49,-52,-53
1,3,-49,-63,-53
1,3,-49,-63,-63
1,3,-49,-52,-63
1,3,-49,-52,-64
1,3,-61,-52,-64
1,3,-61,-52,-48
1,3,-61,-52,-41
1,3,-47,-52,-41
1,3,-47,-67,-41
1,3,-47,-67,-50
1,3,-54,-67,-50
1,3,-54,-78,-50
1,3,-54,-78,-41
1,3,-47,-78,-41
1,3,-47,-67,-41
1,3,-47,-67,-64
1,3,-47,-62,-64
1,3,-47,-51,-64
1,3,-61,-51,-64
1,3,-61,-51,-51
1,3,-68,-51,-51
1,3,-61,-51,-51
1,3,-61,-51,-50
1,3,-61,-82,-50
1,3,-61,-82,-51
1,3,-47,-82,-51
1,3,-47,-64,-51
1,3,-47,-64,-55
1,3,-47,-64,-55
1,3,-47,-64,-63
1,3,-49,-64,-63
1,3,-49,-64,-63
1,3,-49,-64,-42
1,3,-63,-64,-42
1,3,-63,-64,-52
1,3,-71,-64,-52
1,3,-71,-49,-52
1,3,-71,-49,-60
1,3,-71,-67,-60
1,3,-47,-67,-60
1,3,-47,-65,-60
1,3,-73,-65,-60
1,3,-73,-52,-60
