dist,rssi
250,-65
250,-63
250,-66
250,-66
250,-67
250,-64
250,-66
250,-63
250,-66
250,-66
250,-63
250,-64
250,-66
250,-66
300,-60
300,-74
300,-76
300,-80
300,-63
300,-68
300,-71
300,-75
300,-86
300,-63
300,-74
300,-74
300,-63
300,-63
300,-63
300,-71
300,-75
300,-80
300,-63
300,-79
300,-79
300,-81
300,-77
300,-62
300,-62
300,-79
300,-81
300,-85
300,-62
300,-76
300,-84
300,-86
300,-62
300,-76
300,-62
300,-62
300,-76
300,-75
300,-75
300,-83
300,-84
300,-84
300,-63
300,-73
300,-84
300,-62
300,-73
300,-84
300,-85
300,-85
300,-87
300,-62
300,-74
300,-86
300,-63
300,-62
300,-62
300,-62
300,-74
300,-84
300,-62
300,-70
300,-71
300,-63
300,-62
300,-77
300,-73
300,-89
300,-62
300,-62
300,-62
300,-76
300,-77
300,-62
300,-71
300,-93
300,-84
300,-63
300,-93
300,-82
300,-63
300,-73
300,-77
300,-85
300,-83
300,-63
300,-62
300,-62
300,-79
300,-75
300,-86
300,-84
300,-62
300,-62
300,-76
300,-93
300,-84
300,-82
300,-62
300,-62
300,-76
300,-87
300,-61
300,-62
300,-63
300,-63
300,-63
300,-76
300,-83
300,-63
300,-63
300,-77
300,-63
300,-62
300,-62
300,-75
300,-75
300,-80
300,-61
300,-61
300,-62
300,-61
300,-62
300,-76
300,-76
300,-77
300,-79
300,-61
300,-75
300,-74
300,-80
300,-79
300,-62
300,-62
300,-62
300,-77
300,-82
300,-75
300,-81
300,-82
300,-62
300,-62
300,-76
300,-80
300,-63
300,-63
300,-79
300,-80
300,-62
300,-63
300,-62
300,-62
300,-77
300,-74
300,-72
300,-83
300,-62
300,-75
300,-82
300,-63
300,-63
300,-64
300,-63
300,-63
300,-62
300,-71
300,-78
300,-62
300,-77
300,-74
300,-77
300,-63
300,-75
300,-76
300,-79
300,-74
300,-78
300,-66
300,-79
300,-77
300,-68
300,-66
300,-82
300,-62
300,-69
300,-76
300,-74
300,-74
300,-62
300,-71
300,-77
300,-69
300,-76
300,-76
300,-63
300,-68
300,-75
300,-76
300,-77
300,-62
300,-71
300,-85
300,-84
300,-62
300,-62
300,-71
300,-71
300,-71
300,-73
300,-81
300,-63
300,-80
300,-77
300,-78
300,-85
300,-62
300,-62
300,-61
300,-61
300,-72
300,-63
300,-71
300,-69
300,-69
300,-75
300,-61
300,-77
300,-85
300,-84
300,-62
300,-74
300,-81
300,-63
300,-76
300,-79
300,-77
300,-63
300,-64
300,-64
300,-63
300,-70
300,-71
300,-63
300,-75
300,-62
300,-69
300,-80
300,-72
300,-80
300,-79
300,-62
300,-61
300,-61
300,-73
300,-70
300,-79
300,-62
300,-62
300,-62
300,-70
300,-78
300,-77
300,-62
300,-69
300,-78
300,-78
300,-78
300,-62
300,-69
300,-78
300,-79
300,-62
300,-62
300,-62
300,-69
300,-69
300,-70
300,-80
300,-79
300,-62
300,-79
300,-81
300,-79
300,-62
300,-62
300,-70
300,-71
300,-71
300,-70
300,-78
300,-62
300,-70
300,-70
300,-78
300,-79
300,-78
300,-77
300,-77
300,-71
300,-71
300,-70
300,-77
300,-62
300,-62
300,-70
300,-79
300,-78
300,-62
300,-69
300,-69
300,-79
300,-79
300,-62
300,-62
300,-69
300,-69
300,-76
300,-62
300,-69
300,-76
350,-91
350,-67
350,-70
350,-78
350,-75
350,-70
350,-70
350,-84
350,-79
350,-76
350,-70
350,-71
350,-70
350,-71
350,-76
350,-66
350,-67
350,-70
350,-79
350,-75
350,-66
350,-66
350,-66
350,-68
350,-94
350,-91
350,-88
350,-64
350,-67
350,-67
350,-88
350,-87
350,-65
350,-69
350,-68
350,-82
350,-81
350,-79
350,-78
350,-66
350,-68
350,-75
350,-74
350,-65
350,-65
350,-68
350,-76
350,-77
350,-77
350,-64
350,-63
350,-68
350,-67
350,-77
350,-76
350,-77
350,-64
350,-78
350,-68
350,-68
350,-81
350,-82
350,-66
350,-70
350,-83
350,-86
350,-65
350,-66
350,-65
350,-67
350,-72
350,-72
350,-79
350,-80
350,-64
350,-69
350,-67
350,-92
350,-84
350,-67
350,-65
350,-67
350,-67
350,-71
350,-84
350,-83
350,-66
350,-66
350,-66
350,-89
350,-66
350,-74
350,-74
350,-83
350,-68
350,-67
350,-67
350,-67
350,-69
350,-65
350,-71
350,-71
350,-71
350,-96
350,-67
350,-67
350,-70
350,-96
350,-93
350,-66
350,-67
350,-66
350,-66
350,-71
350,-88
350,-87
350,-87
350,-66
350,-67
350,-67
350,-87
350,-86
350,-86
350,-66
350,-68
350,-67
350,-71
350,-87
350,-66
350,-72
350,-71
350,-71
350,-72
350,-85
350,-84
350,-83
350,-69
350,-68
350,-71
350,-88
350,-85
350,-85
350,-85
350,-85
350,-67
350,-67
350,-72
350,-89
350,-89
350,-91
350,-66
350,-66
350,-69
350,-71
350,-68
350,-70
350,-87
350,-65
350,-65
350,-64
350,-64
350,-68
350,-72
350,-71
350,-87
350,-91
350,-65
350,-65
350,-71
350,-69
350,-95
350,-80
350,-65
350,-64
350,-66
350,-71
350,-72
350,-70
350,-73
350,-67
350,-72
350,-69
350,-72
350,-72
350,-72
350,-68
350,-67
350,-72
350,-72
350,-72
350,-72
350,-69
350,-70
350,-73
350,-73
350,-73
350,-68
350,-68
350,-71
350,-73
350,-68
350,-68
350,-68
350,-71
350,-70
350,-71
350,-73
350,-74
350,-70
350,-67
350,-68
350,-69
350,-73
350,-66
350,-66
350,-67
350,-70
350,-74
350,-67
350,-69
350,-74
350,-66
350,-70
350,-74
350,-67
350,-73
350,-73
350,-71
350,-73
350,-69
350,-73
350,-69
350,-68
350,-71
350,-73
350,-71
350,-74
350,-69
350,-68
350,-70
350,-74
350,-67
350,-68
350,-68
350,-70
350,-75
350,-75
350,-68
350,-72
350,-71
350,-75
350,-66
350,-65
350,-66
350,-74
350,-75
350,-74
350,-64
350,-64
350,-68
350,-69
350,-76
350,-65
350,-65
350,-69
350,-74
350,-74
350,-78
350,-65
350,-67
350,-67
350,-75
350,-64
350,-68
350,-78
350,-77
350,-78
350,-63
350,-63
350,-67
350,-67
350,-79
350,-77
350,-76
350,-64
350,-64
350,-65
350,-67
350,-66
350,-77
350,-76
350,-64
350,-67
350,-68
350,-68
350,-74
350,-65
350,-66
350,-68
350,-69
350,-82
350,-70
350,-81
350,-67
350,-65
350,-67
350,-68
350,-83
350,-82
350,-82
350,-69
350,-67
350,-71
350,-70
350,-84
350,-85
350,-64
350,-74
350,-68
350,-70
400,-70
400,-74
400,-75
400,-68
400,-71
400,-71
400,-72
400,-71
400,-71
400,-72
400,-74
400,-69
400,-70
400,-73
400,-75
400,-72
400,-72
400,-72
400,-72
400,-76
400,-76
400,-71
400,-73
400,-71
400,-72
400,-76
400,-75
400,-72
400,-73
400,-72
400,-74
400,-74
400,-72
400,-72
400,-72
400,-71
400,-75
400,-73
400,-72
400,-72
400,-72
400,-77
400,-78
400,-69
400,-74
400,-70
400,-68
400,-69
400,-69
400,-69
400,-70
400,-71
400,-71
400,-78
400,-76
400,-76
400,-70
400,-69
400,-71
400,-70
400,-76
400,-76
400,-75
400,-76
400,-75
400,-70
400,-71
400,-76
400,-71
400,-76
400,-71
400,-71
400,-76
400,-70
400,-70
400,-71
400,-76
400,-70
400,-77
400,-71
400,-70
400,-76
400,-70
400,-70
400,-70
400,-76
400,-77
400,-70
400,-70
400,-70
400,-70
400,-71
400,-70
400,-74
400,-70
400,-72
400,-69
400,-71
400,-75
400,-75
400,-70
400,-72
400,-72
400,-75
400,-70
400,-72
400,-75
400,-69
400,-70
400,-71
400,-73
400,-71
400,-75
400,-75
400,-75
400,-70
400,-70
400,-71
400,-73
400,-76
400,-74
400,-75
400,-78
400,-78
400,-78
400,-75
400,-85
400,-78
400,-80
400,-72
400,-79
400,-72
400,-73
400,-77
400,-81
400,-74
400,-73
400,-73
400,-75
400,-73
400,-73
400,-71
400,-71
400,-72
400,-74
400,-72
400,-76
400,-72
400,-72
400,-72
400,-73
400,-74
400,-75
400,-72
400,-78
400,-77
400,-70
400,-78
400,-80
400,-72
400,-80
400,-79
400,-80
400,-80
400,-80
400,-71
400,-71
400,-80
400,-78
400,-78
400,-77
400,-78
400,-78
400,-73
400,-83
400,-79
400,-78
400,-71
400,-78
400,-72
400,-70
400,-71
400,-77
400,-77
400,-71
400,-70
400,-80
400,-78
400,-69
400,-71
400,-76
400,-76
400,-76
400,-71
400,-81
400,-78
400,-80
400,-77
400,-69
400,-70
400,-78
400,-77
400,-71
400,-70
400,-77
400,-77
400,-76
400,-77
400,-77
400,-72
400,-70
400,-72
400,-81
400,-81
400,-76
400,-76
400,-76
400,-76
400,-71
400,-77
400,-78
400,-76
400,-71
400,-69
400,-76
400,-71
400,-75
400,-71
400,-72
400,-71
400,-72
400,-58
400,-74
400,-71
400,-59
400,-58
400,-72
400,-74
400,-73
400,-73
400,-74
400,-74
400,-75
400,-74
400,-72
400,-74
400,-73
400,-74
400,-74
400,-71
400,-72
400,-74
400,-71
400,-74
400,-71
400,-73
400,-72
400,-72
400,-74
400,-72
400,-72
400,-73
400,-71
400,-72
400,-73
400,-74
400,-73
400,-72
400,-73
400,-74
400,-78
400,-74
400,-75
400,-74
400,-71
400,-72
400,-72
400,-75
400,-73
400,-79
400,-73
400,-74
400,-75
400,-76
400,-70
400,-74
400,-75
400,-78
400,-71
400,-77
400,-78
400,-78
400,-71
400,-75
400,-80
400,-71
400,-71
400,-73
400,-71
400,-77
400,-76
400,-71
400,-76
400,-75
400,-75
400,-72
400,-71
400,-74
400,-72
400,-75
400,-73
400,-74
400,-74
400,-73
400,-74
400,-74
400,-75
400,-74
400,-75
400,-77
450,-74
450,-88
450,-87
450,-89
450,-72
450,-72
450,-75
450,-71
450,-76
450,-75
450,-86
450,-70
450,-71
450,-70
450,-87
450,-69
450,-69
450,-72
450,-71
450,-71
450,-74
450,-73
450,-74
450,-76
450,-73
450,-81
450,-82
450,-71
450,-70
450,-73
450,-86
450,-71
450,-72
450,-73
450,-85
450,-85
450,-87
450,-86
450,-71
450,-73
450,-72
450,-83
450,-83
450,-70
450,-72
450,-84
450,-84
450,-71
450,-73
450,-72
450,-83
450,-70
450,-72
450,-71
450,-70
450,-71
450,-72
450,-84
450,-70
450,-71
450,-74
450,-72
450,-84
450,-71
450,-71
450,-72
450,-84
450,-84
450,-70
450,-69
450,-71
450,-72
450,-72
450,-84
450,-83
450,-84
450,-70
450,-72
450,-73
450,-83
450,-73
450,-84
450,-84
450,-70
450,-72
450,-73
450,-84
450,-71
450,-72
450,-72
450,-85
450,-84
450,-72
450,-72
450,-85
450,-84
450,-70
450,-71
450,-72
450,-85
450,-85
450,-71
450,-70
450,-71
450,-71
450,-73
450,-84
450,-70
450,-71
450,-72
450,-74
450,-85
450,-71
450,-73
450,-72
450,-85
450,-85
450,-84
450,-71
450,-70
450,-85
450,-70
450,-71
450,-71
450,-72
450,-70
450,-72
450,-85
450,-71
450,-70
450,-71
450,-73
450,-72
450,-84
450,-85
450,-84
450,-71
450,-71
450,-73
450,-85
450,-85
450,-72
450,-71
450,-72
450,-71
450,-84
450,-84
450,-71
450,-71
450,-72
450,-84
450,-85
450,-70
450,-72
450,-71
450,-85
450,-84
450,-71
450,-71
450,-71
450,-89
450,-70
450,-72
450,-71
450,-89
450,-89
450,-70
450,-74
450,-89
450,-70
450,-71
450,-72
450,-71
450,-75
450,-71
450,-71
450,-73
450,-88
450,-69
450,-69
450,-71
450,-70
450,-71
450,-71
450,-71
450,-85
450,-70
450,-72
450,-72
450,-87
450,-88
450,-69
450,-71
450,-71
450,-73
450,-70
450,-70
450,-73
450,-71
450,-85
450,-71
450,-71
450,-86
450,-72
450,-86
450,-71
450,-87
450,-71
450,-74
450,-86
450,-85
450,-72
450,-71
450,-73
450,-72
450,-71
450,-85
450,-85
450,-85
450,-71
450,-84
450,-74
450,-85
450,-85
450,-85
450,-85
450,-84
450,-71
450,-72
450,-85
450,-70
450,-71
450,-85
450,-85
