dist,rssi
150,-56
150,-58
150,-57
150,-66
150,-57
150,-57
150,-58
150,-59
150,-67
150,-67
150,-68
150,-58
150,-58
150,-68
150,-58
150,-59
150,-57
150,-72
150,-56
150,-56
150,-57
150,-62
150,-57
150,-63
150,-56
150,-61
150,-55
150,-62
150,-56
150,-64
150,-56
150,-55
150,-69
150,-57
150,-56
150,-57
150,-58
150,-60
150,-56
150,-58
150,-57
150,-58
150,-56
150,-56
150,-55
150,-56
150,-66
150,-56
150,-64
150,-55
150,-56
150,-57
150,-55
150,-56
150,-57
150,-56
150,-56
150,-56
150,-65
150,-56
150,-57
150,-56
150,-56
150,-56
150,-56
150,-64
150,-57
150,-65
150,-55
150,-56
150,-64
150,-56
150,-55
150,-65
150,-56
150,-55
150,-56
150,-64
150,-57
150,-55
150,-63
150,-56
150,-64
150,-57
150,-55
150,-65
150,-56
150,-66
150,-55
150,-66
150,-57
150,-56
150,-56
150,-56
150,-65
150,-56
150,-64
150,-55
150,-56
150,-56
150,-66
150,-56
150,-55
150,-57
150,-65
150,-56
150,-66
150,-57
150,-57
150,-55
150,-57
150,-57
150,-65
150,-56
150,-67
150,-58
150,-68
150,-58
150,-59
150,-71
150,-59
150,-56
150,-65
150,-56
150,-66
150,-55
150,-66
150,-55
150,-58
150,-55
150,-58
150,-59
150,-59
150,-55
150,-58
150,-55
150,-56
150,-65
150,-59
150,-55
150,-56
150,-58
150,-56
150,-57
150,-56
150,-56
150,-66
150,-56
150,-66
150,-66
150,-55
150,-66
150,-55
150,-56
150,-66
150,-55
150,-55
150,-56
150,-55
150,-56
150,-64
150,-66
150,-56
150,-65
150,-56
150,-64
150,-55
150,-64
200,-66
200,-61
200,-66
200,-72
200,-75
200,-72
200,-71
200,-67
200,-68
200,-62
200,-66
200,-63
200,-68
200,-72
200,-64
200,-70
200,-67
200,-67
200,-64
200,-65
200,-66
200,-64
200,-63
200,-64
200,-63
200,-68
200,-72
200,-62
200,-62
200,-72
200,-74
200,-72
200,-68
200,-72
200,-76
200,-75
200,-67
200,-71
200,-68
200,-72
200,-67
200,-67
200,-71
200,-68
200,-76
200,-69
200,-76
200,-71
200,-68
200,-77
200,-71
200,-76
200,-76
200,-72
200,-76
200,-69
200,-69
200,-74
200,-71
200,-74
200,-71
200,-69
200,-75
200,-69
200,-72
200,-73
200,-69
200,-69
200,-71
200,-72
200,-73
200,-68
200,-75
200,-71
200,-73
200,-70
200,-69
200,-74
200,-70
200,-74
200,-75
200,-70
200,-72
200,-70
200,-73
200,-73
200,-73
200,-70
200,-74
200,-70
200,-73
200,-72
200,-72
200,-70
200,-73
200,-72
200,-73
200,-69
200,-72
200,-73
200,-69
200,-73
200,-70
200,-73
200,-69
200,-70
200,-74
200,-73
200,-72
200,-73
200,-74
200,-73
200,-70
200,-73
200,-73
200,-74
200,-70
200,-74
200,-70
200,-72
200,-73
200,-70
200,-73
200,-74
200,-70
200,-70
200,-73
200,-72
200,-74
200,-70
200,-73
200,-70
200,-74
200,-75
200,-74
200,-75
200,-70
200,-74
200,-72
200,-70
200,-72
200,-69
200,-73
200,-74
200,-72
200,-70
200,-73
200,-70
200,-74
200,-70
200,-73
200,-70
200,-72
200,-70
200,-73
200,-70
200,-73
200,-70
200,-74
200,-71
200,-73
200,-74
200,-70
200,-69
200,-74
200,-72
200,-72
200,-70
200,-73
200,-70
200,-74
200,-69
200,-73
200,-73
200,-73
200,-73
200,-73
200,-70
200,-73
200,-76
200,-72
200,-71
200,-70
200,-71
200,-71
200,-72
200,-71
200,-72
200,-71
200,-74
200,-70
200,-74
200,-71
200,-73
200,-72
200,-73
200,-70
200,-73
200,-74
200,-70
200,-69
200,-71
200,-72
200,-67
200,-71
200,-71
200,-71
200,-71
200,-72
200,-70
200,-72
200,-70
200,-72
200,-73
200,-73
200,-71
200,-70
200,-73
200,-72
200,-70
200,-71
200,-70
200,-73
200,-70
200,-72
200,-71
200,-73
200,-72
200,-73
200,-69
200,-72
200,-69
200,-72
200,-71
200,-72
200,-72
200,-70
200,-72
200,-72
200,-73
200,-71
200,-69
200,-72
200,-72
200,-73
200,-71
200,-70
200,-72
200,-72
200,-70
200,-73
200,-70
200,-71
200,-72
200,-70
200,-69
200,-72
200,-73
200,-72
200,-69
200,-72
200,-72
200,-73
200,-73
200,-72
200,-72
200,-72
200,-72
200,-72
200,-72
200,-72
200,-68
200,-72
200,-69
200,-70
200,-74
200,-72
200,-73
200,-69
200,-74
200,-71
200,-72
200,-72
200,-73
200,-72
200,-72
200,-68
200,-72
200,-70
200,-71
200,-71
200,-69
200,-71
200,-68
200,-72
200,-67
200,-73
200,-69
200,-71
200,-72
200,-73
200,-71
200,-73
200,-71
200,-73
200,-67
200,-72
200,-69
200,-72
200,-69
200,-71
200,-69
200,-71
200,-72
200,-69
200,-72
200,-71
200,-72
200,-70
200,-54
200,-56
200,-72
200,-68
200,-73
200,-71
200,-69
200,-69
200,-70
200,-71
200,-70
200,-70
200,-72
200,-69
200,-72
200,-72
200,-70
200,-69
200,-68
200,-72
200,-69
200,-69
200,-67
200,-72
200,-69
200,-69
200,-68
200,-69
200,-67
200,-72
200,-69
200,-69
200,-68
200,-69
200,-68
200,-70
200,-69
200,-71
200,-72
200,-69
200,-72
200,-69
200,-69
200,-71
200,-69
200,-68
200,-69
200,-66
200,-71
200,-71
200,-68
200,-72
200,-68
200,-70
200,-67
200,-72
200,-67
200,-70
200,-71
200,-69
200,-68
200,-70
200,-72
200,-69
200,-68
200,-72
200,-70
200,-69
200,-71
200,-69
200,-72
200,-67
200,-69
200,-68
200,-69
200,-67
200,-68
200,-68
200,-73
200,-67
200,-69
200,-70
200,-72
200,-68
200,-69
200,-67
200,-67
200,-68
200,-71
200,-67
200,-68
200,-72
200,-68
200,-69
200,-71
200,-68
200,-71
200,-68
200,-67
200,-68
200,-68
200,-69
200,-68
200,-72
200,-70
200,-72
200,-69
200,-72
200,-68
200,-72
200,-69
200,-72
200,-67
200,-69
200,-72
200,-68
200,-71
200,-69
200,-69
200,-68
200,-68
200,-72
200,-68
200,-73
200,-69
200,-72
200,-70
200,-67
200,-72
200,-68
200,-71
200,-68
200,-72
200,-69
200,-68
200,-69
200,-66
200,-71
200,-66
200,-69
200,-67
200,-68
200,-72
200,-69
200,-72
200,-69
200,-71
200,-67
200,-71
200,-68
200,-68
200,-72
200,-67
200,-68
200,-68
200,-72
200,-68
200,-68
200,-72
200,-69
200,-72
200,-69
200,-67
200,-72
200,-68
200,-71
200,-68
200,-72
200,-69
200,-68
200,-68
200,-70
200,-68
200,-70
200,-72
200,-70
200,-69
200,-68
200,-72
200,-69
200,-67
200,-72
200,-69
200,-72
200,-69
200,-72
200,-68
200,-69
200,-68
200,-72
200,-71
200,-69
200,-72
200,-67
200,-68
200,-66
200,-72
200,-69
200,-69
200,-71
200,-69
200,-68
200,-69
200,-73
200,-69
200,-69
200,-67
200,-72
200,-68
200,-67
200,-67
200,-69
200,-73
200,-69
200,-69
200,-71
200,-68
200,-68
200,-72
200,-72
200,-68
200,-72
200,-68
200,-68
200,-72
200,-73
200,-72
200,-69
200,-69
200,-68
200,-69
200,-73
200,-69
200,-66
200,-72
200,-69
200,-72
200,-69
200,-69
200,-72
200,-67
200,-69
200,-68
200,-69
200,-72
200,-68
200,-68
200,-72
200,-66
200,-69
200,-72
200,-69
200,-68
200,-69
200,-68
200,-69
200,-71
200,-69
200,-72
200,-69
200,-72
200,-70
200,-75
200,-68
200,-78
200,-68
200,-69
200,-67
200,-70
200,-69
200,-68
200,-72
200,-69
200,-74
200,-70
200,-72
200,-68
200,-73
200,-74
200,-68
200,-74
200,-67
200,-74
200,-76
200,-69
200,-74
200,-69
200,-74
200,-69
200,-69
200,-75
200,-69
200,-76
200,-68
200,-68
200,-68
200,-68
200,-68
200,-69
200,-69
200,-74
200,-69
200,-74
200,-69
200,-74
200,-69
200,-69
200,-69
200,-75
200,-69
200,-76
200,-68
200,-69
200,-69
200,-69
200,-69
200,-69
200,-75
200,-68
200,-69
200,-69
200,-77
200,-69
200,-75
200,-69
200,-68
200,-68
200,-75
200,-69
200,-76
200,-68
200,-68
200,-69
200,-69
200,-68
200,-67
200,-68
200,-76
200,-69
200,-69
200,-76
200,-69
200,-76
200,-68
200,-76
200,-68
200,-67
200,-69
200,-69
200,-68
200,-68
200,-76
200,-68
200,-68
200,-66
200,-78
200,-67
200,-68
200,-69
200,-76
200,-69
200,-69
200,-69
200,-68
200,-69
200,-69
200,-69
200,-67
200,-68
200,-68
200,-69
200,-77
200,-68
200,-67
200,-69
200,-69
200,-77
200,-68
200,-76
200,-69
200,-68
200,-69
200,-68
200,-67
200,-68
200,-77
200,-69
200,-69
200,-69
200,-68
200,-76
200,-68
200,-67
200,-69
200,-76
200,-67
200,-76
200,-68
200,-77
200,-77
200,-69
200,-78
200,-68
200,-77
200,-69
200,-68
200,-68
200,-68
200,-68
200,-68
200,-76
200,-77
200,-68
200,-77
200,-69
200,-77
200,-68
200,-76
200,-68
200,-76
200,-69
200,-76
200,-67
200,-77
200,-69
200,-76
200,-68
200,-67
200,-77
200,-68
200,-77
200,-68
200,-68
200,-68
200,-68
200,-69
200,-68
200,-69
200,-75
200,-69
200,-70
200,-68
200,-68
200,-69
200,-69
200,-66
200,-69
200,-68
200,-67
200,-69
200,-67
200,-68
200,-74
200,-69
200,-68
200,-75
200,-67
200,-75
200,-67
200,-68
200,-69
200,-68
200,-75
200,-76
200,-68
200,-75
200,-69
200,-68
200,-68
200,-75
200,-69
200,-68
200,-75
200,-75
200,-68
200,-69
200,-67
200,-69
200,-66
200,-69
200,-69
250,-58
250,-61
250,-60
250,-62
250,-58
250,-60
250,-77
250,-62
250,-73
250,-64
250,-74
250,-61
250,-62
250,-62
250,-80
250,-62
250,-83
250,-62
250,-85
250,-62
250,-64
250,-81
250,-62
250,-80
250,-63
250,-83
250,-61
250,-62
250,-62
250,-63
250,-81
250,-62
250,-62
250,-63
250,-62
250,-62
250,-81
250,-63
250,-82
250,-83
250,-81
250,-79
250,-62
250,-79
250,-64
250,-63
250,-81
250,-63
250,-63
250,-64
250,-63
250,-82
250,-62
250,-79
250,-81
250,-63
250,-79
250,-63
250,-63
250,-64
250,-63
250,-63
250,-80
250,-63
250,-79
250,-62
250,-63
250,-81
250,-63
250,-83
250,-62
250,-80
250,-63
250,-82
250,-63
250,-79
250,-84
250,-63
250,-63
250,-82
250,-63
250,-62
250,-81
250,-64
250,-63
250,-63
250,-63
250,-63
250,-63
250,-63
250,-63
250,-63
250,-62
250,-82
250,-63
250,-83
250,-63
250,-84
250,-63
250,-63
250,-63
250,-62
250,-81
250,-63
250,-64
250,-63
250,-84
250,-63
250,-63
250,-83
250,-63
250,-86
250,-63
250,-63
250,-63
250,-63
250,-63
250,-63
250,-85
250,-63
250,-63
250,-87
250,-62
250,-63
250,-63
250,-83
250,-63
250,-63
250,-63
250,-63
250,-84
250,-63
250,-83
250,-63
250,-63
250,-83
250,-63
250,-63
250,-63
250,-86
250,-63
250,-81
250,-63
250,-63
250,-63
250,-84
250,-63
250,-63
250,-82
250,-63
250,-83
250,-87
250,-83
250,-63
250,-63
250,-84
250,-63
250,-63
250,-63
250,-63
250,-85
250,-63
250,-64
250,-63
250,-63
250,-63
250,-85
250,-84
250,-63
250,-82
250,-63
250,-63
250,-63
250,-63
250,-84
250,-63
250,-82
250,-63
250,-84
250,-63
250,-83
250,-63
250,-63
250,-63
250,-63
250,-83
250,-63
250,-64
250,-63
250,-63
250,-49
250,-49
250,-74
250,-49
250,-83
250,-63
250,-88
250,-85
250,-63
250,-63
250,-84
250,-63
250,-86
250,-63
250,-63
250,-63
250,-63
250,-85
250,-63
250,-84
250,-63
250,-90
250,-64
250,-64
250,-63
250,-63
250,-89
250,-63
250,-63
250,-91
250,-86
250,-63
250,-63
250,-63
250,-63
250,-63
250,-63
250,-63
250,-63
250,-63
250,-63
250,-63
250,-83
250,-63
250,-86
250,-64
250,-63
250,-87
250,-63
250,-85
250,-86
250,-63
250,-63
250,-88
250,-63
250,-91
250,-64
250,-63
250,-64
250,-87
250,-64
250,-99
250,-63
250,-64
250,-88
250,-63
250,-63
250,-88
250,-63
250,-63
250,-94
250,-63
250,-63
250,-96
250,-63
250,-92
250,-63
250,-63
250,-63
250,-63
250,-62
250,-93
250,-62
250,-87
250,-64
250,-89
250,-64
250,-63
250,-89
250,-63
250,-88
250,-63
250,-63
250,-93
250,-63
250,-89
250,-63
250,-88
250,-63
250,-63
250,-87
250,-63
250,-87
250,-63
250,-63
250,-91
250,-63
250,-89
250,-64
250,-87
250,-63
250,-89
250,-62
250,-63
250,-63
250,-90
250,-63
250,-87
250,-64
250,-87
250,-63
250,-63
250,-63
250,-63
250,-63
250,-64
250,-89
250,-63
250,-89
250,-63
250,-92
250,-63
250,-63
250,-63
250,-63
250,-88
250,-62
250,-63
250,-89
250,-63
250,-87
250,-63
250,-88
250,-63
250,-90
250,-63
250,-92
250,-63
250,-90
250,-63
250,-63
250,-89
250,-63
250,-93
250,-63
250,-63
250,-91
250,-63
250,-89
250,-63
250,-86
250,-63
250,-89
250,-90
250,-63
250,-63
250,-63
250,-63
250,-94
250,-63
250,-63
250,-88
250,-63
250,-90
250,-63
250,-63
250,-63
250,-90
250,-64
250,-63
250,-63
250,-91
250,-63
250,-63
250,-63
250,-63
250,-63
250,-91
250,-63
250,-63
250,-63
250,-87
250,-63
250,-87
250,-87
250,-63
250,-88
250,-63
250,-87
250,-63
250,-63
250,-63
250,-63
250,-63
250,-63
250,-84
250,-63
250,-83
250,-63
250,-62
250,-63
250,-82
250,-82
250,-62
250,-85
250,-63
250,-93
250,-63
250,-63
250,-62
250,-63
250,-62
250,-83
250,-63
250,-87
250,-64
250,-63
250,-63
250,-63
250,-64
250,-85
250,-63
250,-62
250,-63
250,-64
250,-87
250,-63
250,-87
250,-64
250,-88
250,-63
250,-62
250,-63
250,-88
250,-63
250,-63
250,-87
250,-87
250,-63
250,-86
250,-63
250,-88
250,-64
250,-63
250,-63
250,-63
250,-62
250,-86
250,-63
250,-63
250,-63
250,-85
250,-62
250,-62
250,-86
250,-64
250,-91
250,-64
250,-91
250,-63
250,-63
250,-62
250,-63
250,-64
250,-63
250,-94
250,-63
250,-87
250,-62
250,-85
250,-64
250,-62
250,-85
250,-64
250,-64
250,-63
250,-63
250,-63
250,-63
250,-63
250,-63
250,-64
250,-63
250,-63
250,-62
250,-63
250,-64
250,-63
250,-94
250,-62
250,-63
250,-95
250,-64
250,-64
250,-63
250,-64
250,-63
250,-97
250,-62
250,-64
250,-62
250,-63
250,-64
250,-63
250,-96
250,-64
250,-63
250,-64
250,-99
250,-64
250,-99
250,-100
250,-63
250,-98
250,-63
250,-64
250,-94
250,-63
250,-94
250,-64
250,-64
250,-63
250,-64
250,-63
250,-64
250,-63
250,-63
250,-63
250,-63
250,-96
250,-64
250,-63
250,-63
250,-94
250,-63
250,-64
250,-63
250,-64
250,-95
250,-62
250,-64
250,-63
250,-64
250,-63
250,-90
250,-63
250,-63
250,-63
250,-64
250,-63
250,-93
250,-63
250,-63
250,-64
250,-63
250,-94
250,-64
250,-63
250,-64
250,-64
250,-63
250,-94
250,-63
250,-64
250,-99
250,-64
250,-64
250,-63
250,-64
250,-96
250,-63
250,-64
250,-63
250,-64
250,-63
250,-63
250,-64
250,-63
250,-63
250,-100
250,-63
250,-64
250,-94
250,-94
250,-62
250,-64
250,-92
250,-64
250,-93
250,-62
250,-91
250,-63
250,-64
250,-63
250,-64
250,-63
250,-63
250,-64
250,-63
250,-96
250,-95
250,-64
250,-64
250,-64
250,-63
250,-65
250,-63
250,-94
250,-63
250,-64
250,-95
250,-63
250,-64
250,-63
250,-95
250,-63
250,-63
250,-63
250,-64
250,-63
250,-63
250,-63
250,-63
250,-63
250,-63
250,-99
250,-63
250,-63
250,-92
250,-82
250,-62
250,-80
250,-62
250,-64
250,-62
250,-81
250,-82
250,-63
250,-82
250,-62
250,-64
250,-81
250,-64
250,-63
250,-82
250,-63
250,-63
250,-64
250,-63
250,-64
250,-65
250,-64
250,-64
250,-63
250,-63
250,-64
250,-62
250,-81
250,-63
250,-82
250,-64
250,-63
250,-64
250,-82
250,-62
250,-63
250,-63
250,-83
250,-64
250,-82
250,-62
250,-83
250,-63
250,-64
250,-63
250,-64
250,-63
250,-83
250,-63
250,-64
250,-64
250,-81
250,-64
250,-80
250,-62
250,-64
250,-63
250,-63
250,-83
250,-64
250,-63
250,-64
250,-83
250,-64
250,-64
250,-82
250,-64
250,-64
250,-83
250,-64
250,-64
250,-63
250,-64
250,-82
250,-64
250,-62
250,-84
250,-63
250,-63
250,-64
250,-62
250,-64
250,-85
250,-62
250,-85
250,-62
250,-62
250,-64
250,-64
250,-64
250,-84
250,-63
250,-84
250,-62
250,-84
250,-64
250,-83
250,-64
250,-83
250,-63
250,-84
250,-63
250,-83
250,-83
250,-83
250,-63
250,-64
250,-63
250,-84
250,-64
250,-64
250,-64
250,-84
250,-62
250,-84
250,-64
250,-85
250,-64
250,-63
250,-64
250,-63
250,-84
250,-85
250,-63
250,-84
250,-64
250,-86
250,-86
250,-63
250,-85
250,-63
250,-63
250,-64
250,-63
250,-64
250,-63
250,-64
250,-64
250,-86
250,-63
250,-84
250,-62
250,-85
250,-63
250,-85
250,-62
250,-86
250,-62
250,-62
250,-85
250,-64
250,-63
250,-64
250,-63
250,-64
250,-63
250,-64
250,-63
250,-63
250,-63
250,-64
250,-64
250,-86
250,-64
250,-86
250,-64
250,-87
250,-64
250,-86
250,-63
300,-67
300,-62
300,-62
300,-65
300,-62
300,-67
300,-62
300,-59
300,-72
300,-61
300,-72
300,-63
300,-79
300,-66
300,-63
300,-61
300,-71
300,-64
300,-68
300,-62
300,-64
300,-61
300,-63
300,-72
300,-63
300,-71
300,-61
300,-70
300,-61
300,-62
300,-71
300,-71
300,-61
300,-62
300,-70
300,-61
300,-71
300,-62
300,-71
300,-61
300,-61
300,-60
300,-63
300,-62
300,-60
300,-70
300,-61
300,-62
300,-61
300,-62
300,-71
300,-62
300,-68
300,-61
300,-71
300,-62
300,-71
300,-62
300,-72
300,-61
300,-73
300,-62
300,-63
300,-71
300,-77
300,-59
300,-78
300,-62
300,-76
300,-62
300,-76
300,-60
300,-77
300,-60
300,-59
300,-60
300,-63
300,-49
300,-46
300,-62
300,-74
300,-74
300,-59
300,-74
300,-60
300,-62
300,-59
300,-62
300,-60
300,-63
300,-62
300,-59
300,-60
300,-62
300,-74
300,-63
300,-63
300,-63
300,-60
300,-71
300,-61
300,-73
300,-62
300,-61
300,-61
300,-70
300,-61
300,-70
300,-61
300,-70
300,-70
300,-62
300,-71
300,-62
300,-71
300,-62
300,-71
300,-60
300,-62
300,-60
300,-61
300,-61
300,-71
300,-60
300,-71
300,-60
300,-72
300,-60
300,-61
300,-60
300,-71
300,-61
300,-62
300,-61
300,-72
300,-61
300,-71
300,-62
300,-71
300,-61
300,-60
300,-61
300,-60
300,-62
300,-62
300,-72
300,-62
300,-71
300,-60
300,-59
300,-62
300,-60
300,-61
300,-73
300,-62
300,-61
300,-73
300,-61
300,-60
300,-71
300,-71
300,-60
300,-61
300,-61
300,-60
300,-70
300,-60
300,-62
300,-61
300,-69
300,-60
300,-71
300,-61
300,-73
300,-60
300,-61
300,-62
300,-60
300,-62
300,-61
300,-62
300,-62
300,-70
300,-60
300,-72
300,-61
300,-72
300,-60
300,-62
300,-62
300,-70
300,-72
300,-60
300,-70
300,-60
300,-69
300,-60
300,-61
300,-61
300,-71
300,-62
300,-60
300,-62
300,-70
300,-61
300,-72
300,-60
300,-62
300,-61
300,-62
300,-63
300,-72
300,-62
300,-60
300,-62
300,-70
300,-60
300,-71
300,-62
300,-72
300,-60
300,-70
300,-62
300,-70
300,-60
300,-71
300,-62
300,-70
300,-60
300,-61
300,-61
300,-61
300,-62
300,-63
300,-62
300,-60
300,-74
300,-66
300,-62
300,-66
300,-77
300,-62
300,-66
300,-64
300,-71
300,-62
300,-71
300,-67
300,-72
300,-63
300,-66
300,-63
300,-67
300,-75
300,-65
300,-66
300,-63
300,-66
300,-63
300,-74
300,-64
300,-66
300,-74
300,-66
300,-73
300,-63
300,-61
300,-78
300,-60
300,-59
300,-61
300,-60
300,-62
300,-61
300,-74
300,-65
300,-61
300,-64
300,-64
300,-74
300,-61
300,-62
300,-78
300,-78
300,-59
300,-76
300,-65
300,-78
300,-62
300,-64
300,-62
300,-75
300,-59
300,-78
300,-75
300,-66
300,-73
300,-64
300,-62
300,-64
300,-77
300,-60
300,-60
300,-75
300,-61
300,-67
300,-63
300,-63
300,-63
300,-60
300,-76
300,-60
300,-74
300,-62
300,-71
300,-64
300,-63
300,-64
300,-62
300,-63
300,-62
300,-74
300,-64
300,-62
300,-70
300,-63
300,-73
300,-60
300,-76
300,-60
300,-77
300,-60
300,-60
300,-77
300,-60
300,-62
300,-62
300,-61
300,-61
300,-72
300,-64
300,-60
300,-62
300,-73
300,-61
300,-77
300,-64
300,-70
300,-62
300,-72
300,-62
300,-81
300,-61
300,-67
300,-61
300,-70
300,-79
300,-64
300,-66
300,-62
300,-63
300,-64
300,-65
300,-66
300,-67
300,-63
300,-62
300,-63
300,-75
300,-66
300,-69
300,-71
300,-76
300,-84
300,-71
300,-63
300,-69
300,-71
300,-76
300,-70
300,-69
300,-70
300,-70
300,-65
300,-67
300,-71
300,-69
300,-72
300,-73
300,-69
300,-68
300,-70
300,-68
300,-69
300,-67
300,-70
300,-67
300,-70
300,-69
300,-70
300,-69
300,-72
300,-69
300,-72
300,-69
300,-73
300,-70
300,-68
300,-73
300,-69
300,-67
300,-73
300,-68
300,-72
300,-69
300,-73
300,-67
300,-69
300,-73
300,-70
300,-74
300,-69
300,-68
300,-69
300,-68
300,-69
300,-68
300,-69
300,-72
300,-67
300,-73
300,-70
300,-72
300,-71
300,-67
300,-70
300,-72
300,-70
300,-66
300,-71
300,-72
300,-69
300,-71
300,-70
300,-67
300,-69
300,-68
300,-79
300,-69
300,-75
300,-68
300,-72
300,-66
300,-61
300,-72
300,-61
300,-61
300,-63
300,-64
300,-72
300,-75
300,-78
300,-65
300,-65
300,-78
300,-63
300,-65
300,-64
300,-63
300,-68
300,-65
300,-66
300,-80
300,-65
300,-81
300,-66
300,-62
300,-66
300,-62
300,-68
300,-64
300,-80
300,-63
300,-84
300,-63
300,-66
300,-82
300,-79
300,-79
300,-63
300,-63
300,-67
300,-63
300,-66
300,-64
300,-66
300,-69
300,-68
300,-80
300,-66
300,-62
300,-78
300,-66
300,-63
300,-68
300,-80
300,-67
300,-63
300,-79
300,-62
300,-77
300,-66
300,-63
300,-67
300,-63
300,-66
300,-62
300,-78
300,-62
300,-79
300,-82
300,-63
300,-80
300,-67
300,-63
300,-62
300,-80
300,-83
300,-63
300,-66
300,-63
300,-67
300,-82
300,-66
300,-63
300,-80
300,-67
300,-79
300,-68
300,-82
300,-63
300,-67
300,-63
300,-80
300,-63
300,-81
300,-68
300,-63
300,-79
300,-63
300,-67
300,-67
300,-83
300,-68
300,-63
300,-68
300,-67
300,-84
300,-67
300,-85
300,-68
300,-68
300,-82
300,-68
300,-67
300,-63
300,-84
300,-64
300,-68
300,-63
300,-69
300,-63
300,-68
300,-65
300,-68
300,-63
300,-69
300,-63
300,-68
300,-64
300,-85
300,-81
300,-63
300,-84
300,-63
300,-82
300,-68
300,-83
300,-64
300,-84
300,-62
300,-80
300,-63
300,-65
300,-62
300,-80
300,-62
300,-66
300,-62
300,-80
300,-62
300,-66
300,-77
300,-66
300,-67
300,-77
300,-67
300,-77
300,-66
300,-62
300,-66
300,-77
300,-66
300,-62
300,-77
300,-74
300,-66
300,-75
300,-66
300,-63
300,-67
300,-62
300,-67
300,-62
300,-67
300,-62
300,-64
300,-75
300,-66
300,-62
300,-66
300,-62
300,-66
300,-62
300,-66
300,-66
300,-62
300,-66
300,-63
300,-61
300,-77
300,-62
300,-66
300,-66
300,-61
300,-65
300,-73
300,-66
300,-75
300,-62
300,-67
300,-76
300,-66
300,-77
300,-74
300,-61
300,-65
300,-62
300,-65
300,-73
300,-66
300,-74
300,-62
300,-78
300,-62
300,-76
300,-65
300,-73
300,-66
300,-65
300,-62
300,-62
300,-77
300,-66
300,-76
300,-65
300,-73
300,-62
300,-66
300,-63
300,-77
300,-67
300,-67
300,-62
300,-68
300,-62
300,-67
300,-62
300,-67
300,-62
300,-66
300,-62
300,-76
300,-63
300,-76
300,-63
300,-66
300,-63
300,-67
300,-75
300,-62
300,-76
300,-63
300,-63
300,-76
300,-68
300,-76
300,-67
300,-77
300,-67
300,-67
300,-62
300,-66
300,-62
300,-67
300,-63
300,-67
300,-77
300,-67
300,-67
300,-77
300,-67
300,-77
300,-66
300,-62
300,-64
300,-67
300,-77
300,-66
300,-77
300,-67
300,-76
300,-67
300,-67
300,-63
300,-67
300,-77
300,-66
300,-76
300,-62
300,-77
300,-67
300,-63
300,-67
300,-62
300,-75
300,-64
300,-68
300,-77
300,-67
300,-62
300,-68
300,-77
300,-67
300,-67
300,-61
300,-63
300,-77
300,-64
300,-64
300,-67
300,-77
300,-64
300,-78
300,-70
300,-64
300,-68
300,-78
300,-68
300,-63
300,-75
300,-63
300,-76
300,-64
300,-75
300,-64
300,-68
300,-63
300,-69
300,-75
300,-63
300,-75
300,-69
300,-76
300,-64
300,-76
300,-68
300,-64
300,-75
300,-64
300,-76
300,-63
300,-68
300,-63
300,-76
300,-68
300,-63
300,-75
300,-68
300,-75
350,-70
350,-65
350,-67
350,-68
350,-67
350,-64
350,-63
350,-76
350,-62
350,-70
350,-68
350,-67
350,-63
350,-65
350,-64
350,-62
350,-66
350,-61
350,-64
350,-64
350,-69
350,-63
350,-70
350,-69
350,-67
350,-70
350,-63
350,-67
350,-71
350,-67
350,-70
350,-63
350,-69
350,-67
350,-70
350,-70
350,-69
350,-67
350,-63
350,-65
350,-67
350,-67
350,-63
350,-70
350,-69
350,-63
350,-66
350,-70
350,-70
350,-70
350,-64
350,-71
350,-67
350,-71
350,-67
350,-63
350,-70
350,-64
350,-70
350,-62
350,-71
350,-63
350,-70
350,-63
350,-69
350,-63
350,-67
350,-62
350,-62
350,-71
350,-65
350,-63
350,-66
350,-63
350,-66
350,-62
350,-67
350,-63
350,-70
350,-66
350,-67
350,-63
350,-71
350,-63
350,-70
350,-68
350,-64
350,-66
350,-63
350,-70
350,-67
350,-63
350,-68
350,-64
350,-67
350,-67
350,-63
350,-67
350,-69
350,-68
350,-66
350,-69
350,-67
350,-63
350,-67
350,-68
350,-62
350,-69
350,-62
350,-67
350,-69
350,-67
350,-70
350,-67
350,-63
350,-66
350,-67
350,-69
350,-67
350,-62
350,-70
350,-64
350,-70
350,-63
350,-69
350,-66
350,-69
350,-67
350,-63
350,-66
350,-66
350,-69
350,-70
350,-63
350,-67
350,-62
350,-66
350,-62
350,-69
350,-63
350,-70
350,-70
350,-67
350,-70
350,-66
350,-63
350,-67
350,-63
350,-66
350,-70
350,-67
350,-67
350,-63
350,-70
350,-63
350,-68
350,-63
350,-70
350,-62
350,-66
350,-63
350,-66
350,-63
350,-66
350,-63
350,-66
350,-63
350,-70
350,-63
350,-70
350,-66
350,-63
350,-66
350,-70
350,-66
350,-69
350,-66
350,-69
350,-66
350,-70
350,-70
350,-64
350,-67
350,-63
350,-70
350,-63
350,-66
350,-63
350,-70
350,-64
350,-70
350,-63
350,-71
350,-63
350,-70
350,-62
350,-62
350,-66
350,-62
350,-62
350,-69
350,-66
350,-69
350,-66
350,-62
350,-62
350,-66
350,-70
350,-66
350,-70
350,-62
350,-67
350,-69
350,-62
350,-70
350,-70
350,-66
350,-70
350,-70
350,-62
350,-70
350,-63
350,-63
350,-66
350,-62
350,-70
350,-63
350,-62
350,-62
350,-70
